algorithm,scenario,trial,duration_seconds,seed,admission_rate,good_avg_latency_us,good_p99_latency_us,good_p50_latency_us,noisy_avg_latency_us,noisy_p99_latency_us,fairness_score,total_throughput,noisy_share,good_throughput,noisy_throughput,throttled_requests,cache_utilization
VIP Priority,5T_SmallCache,8,0.0023081302642822266,650,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,9,0.0021851062774658203,651,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,10,0.002215862274169922,652,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,11,0.0021719932556152344,653,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,12,0.0022101402282714844,654,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,13,0.0022568702697753906,655,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,14,0.002249002456665039,656,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,15,0.0022041797637939453,657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,16,0.002251148223876953,658,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,17,0.002340078353881836,659,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,18,0.0026519298553466797,660,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,19,0.002096891403198242,661,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,20,0.0023279190063476562,662,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,21,0.0022389888763427734,663,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,22,0.0022127628326416016,664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,23,0.0022559165954589844,665,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,24,0.002315998077392578,666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,25,0.0022029876708984375,667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,26,0.002302885055541992,668,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,27,0.002171754837036133,669,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,28,0.002408742904663086,670,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,29,0.002246856689453125,671,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,30,0.0023279190063476562,672,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,31,0.002379894256591797,673,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,32,0.002341032028198242,674,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,33,0.0021359920501708984,675,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,34,0.0021181106567382812,676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,35,0.0021469593048095703,677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,36,0.0023102760314941406,678,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,37,0.0026869773864746094,679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,38,0.002249002456665039,680,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,39,0.002275705337524414,681,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,40,0.0022308826446533203,682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,41,0.002275705337524414,683,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,42,0.0021424293518066406,684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,43,0.0021779537200927734,685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,44,0.0021691322326660156,686,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984375
VIP Priority,5T_SmallCache,45,0.0021140575408935547,687,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,46,0.0021049976348876953,688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,47,0.002259969711303711,689,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.39453125
VIP Priority,5T_SmallCache,48,0.0022919178009033203,690,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,5T_SmallCache,49,0.00209808349609375,691,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625
VIP Priority,10T_15x_Noisy,0,0.0054361820220947266,692,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,1,0.003913164138793945,693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,2,0.00386810302734375,694,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,3,0.004364967346191406,695,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,4,0.003936052322387695,696,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,5,0.004029989242553711,697,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,6,0.0041351318359375,698,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,7,0.00432896614074707,699,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,8,0.0040400028228759766,700,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10546875
VIP Priority,10T_15x_Noisy,9,0.004233837127685547,701,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,10,0.004712820053100586,702,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,11,0.0038309097290039062,703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,12,0.0040283203125,704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,13,0.004080295562744141,705,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,10T_15x_Noisy,14,0.004379987716674805,706,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,15,0.003988027572631836,707,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,16,0.004168033599853516,708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,17,0.00504612922668457,709,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,18,0.0042231082916259766,710,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,19,0.003919839859008789,711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,20,0.003969907760620117,712,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,21,0.0040667057037353516,713,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,22,0.004056215286254883,714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,23,0.003949165344238281,715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,24,0.005939006805419922,716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,25,0.0041179656982421875,717,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,26,0.003982067108154297,718,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,27,0.003818988800048828,719,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,28,0.004347801208496094,720,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,29,0.004105806350708008,721,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,30,0.004060983657836914,722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,31,0.004709005355834961,723,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,32,0.004220724105834961,724,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10546875
VIP Priority,10T_15x_Noisy,33,0.004593849182128906,725,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1044921875
VIP Priority,10T_15x_Noisy,34,0.004389762878417969,726,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,35,0.004730224609375,727,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,36,0.004117250442504883,728,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,37,0.004527091979980469,729,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,38,0.005101919174194336,730,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,39,0.004177093505859375,731,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,40,0.003789186477661133,732,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,41,0.004032135009765625,733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1015625
VIP Priority,10T_15x_Noisy,42,0.0041239261627197266,734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,43,0.0040171146392822266,735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,44,0.004053831100463867,736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,10T_15x_Noisy,45,0.004574298858642578,737,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,46,0.004061222076416016,738,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,47,0.004283905029296875,739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,10T_15x_Noisy,48,0.0042459964752197266,740,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1025390625
VIP Priority,10T_15x_Noisy,49,0.003922939300537109,741,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.103515625
VIP Priority,5T_ExtremeLoad,0,0.004161834716796875,742,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,1,0.0048999786376953125,743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,2,0.0052759647369384766,744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,3,0.004466056823730469,745,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,4,0.004684925079345703,746,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,5,0.004843950271606445,747,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,6,0.004431962966918945,748,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,7,0.004296064376831055,749,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,8,0.004576921463012695,750,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,9,0.005349874496459961,751,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,10,0.004993915557861328,752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,11,0.004952669143676758,753,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,12,0.0047931671142578125,754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,13,0.005501747131347656,755,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,14,0.004970073699951172,756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,15,0.005176067352294922,757,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,16,0.0048329830169677734,758,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,17,0.005645036697387695,759,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,18,0.0046269893646240234,760,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,19,0.00445103645324707,761,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,20,0.00436091423034668,762,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,21,0.005051851272583008,763,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,22,0.004554033279418945,764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,23,0.004658937454223633,765,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,24,0.005280017852783203,766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,25,0.0047168731689453125,767,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,26,0.004714012145996094,768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,27,0.004588127136230469,769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,28,0.004683017730712891,770,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,29,0.0044651031494140625,771,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,30,0.0045948028564453125,772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,31,0.005133152008056641,773,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,32,0.005194902420043945,774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,33,0.004327297210693359,775,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,34,0.004841327667236328,776,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1005859375
VIP Priority,5T_ExtremeLoad,35,0.004850149154663086,777,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,36,0.00487208366394043,778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,37,0.0048809051513671875,779,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,38,0.004507780075073242,780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,39,0.006001949310302734,781,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,40,0.004266023635864258,782,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,41,0.004540920257568359,783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
VIP Priority,5T_ExtremeLoad,42,0.005198955535888672,784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,43,0.004476308822631836,785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,44,0.004684925079345703,786,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,45,0.004179239273071289,787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,46,0.005125999450683594,788,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,47,0.004403829574584961,789,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09765625
VIP Priority,5T_ExtremeLoad,48,0.004476785659790039,790,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0986328125
VIP Priority,5T_ExtremeLoad,49,0.004509925842285156,791,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.099609375
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,0,0.022112131118774414,792,0.06250959913991706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6104.0,0.046875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,1,0.020787954330444336,793,0.05984646717844274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6001.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,2,0.028116941452026367,794,0.06946778711484594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6644.0,0.044921875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,3,0.027805089950561523,795,0.07434471803018268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5827.0,0.064453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,4,0.022439002990722656,796,0.06914294902717479,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5789.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,5,0.0234372615814209,797,0.06592261904761905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6277.0,0.044921875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,6,0.020034074783325195,798,0.0817174515235457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4641.0,0.072265625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,7,0.025115013122558594,799,0.07897225725094578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5843.0,0.0634765625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,8,0.017760038375854492,800,0.08207153829273645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4183.0,0.0751953125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,9,0.025939226150512695,801,0.07043664996420902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6493.0,0.0439453125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,10,0.01763606071472168,802,0.08552935737401757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3956.0,0.0751953125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,11,0.023089885711669922,803,0.07234854507870886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5834.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,12,0.02168869972229004,804,0.08240044044778859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5000.0,0.0673828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,13,0.023424863815307617,805,0.07296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5794.0,0.0498046875
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,14,0.021475791931152344,806,0.06725146198830409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5742.0,0.048828125
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,15,0.02309107780456543,807,0.06914074530335694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6045.0,0.0478515625
Cache-Miss Sniper (PF5-A),5T_15x_Noisy,16,0.02540421485900879,808,0.08161622665808113,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5705.0,0.064453125
