algorithm,scenario,trial,duration_seconds,seed,avg_throughput_gbps,min_throughput_gbps,max_throughput_gbps,deadlock_fraction,recovery_time_us,packets_forwarded,packets_dropped_ttl,packets_dropped_overflow,collateral_drops,deadlock_occurred,recovered
Coordinated Valve (PF6-C),Ring3_Severe,7,7.603184938430786,999,25.300799999999995,0.0,1180.56,0.94,0.0,10542.0,63.0,123562.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,8,7.401623010635376,1000,25.2744,0.0,1173.1200000000001,0.94,0.0,10531.0,62.0,123447.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,9,7.430766820907593,1001,24.662399999999998,0.0,1162.56,0.94,0.0,10276.0,76.0,123321.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,10,7.72233510017395,1002,24.2112,0.0,1126.32,0.94,0.0,10088.0,66.0,123708.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,11,7.444178819656372,1003,25.591200000000004,0.0,1199.64,0.94,0.0,10663.0,64.0,123589.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,12,7.951091051101685,1004,25.015199999999993,0.0,1160.6399999999999,0.94,0.0,10423.0,69.0,123455.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,13,7.511953115463257,1005,25.276799999999998,0.0,1182.6,0.94,0.0,10532.0,62.0,123665.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,14,7.4995341300964355,1006,25.735199999999995,0.0,1200.12,0.94,0.0,10723.0,71.0,123382.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,15,7.470635890960693,1007,25.180799999999998,0.0,1177.1999999999998,0.94,0.0,10492.0,67.0,123447.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,16,7.583810091018677,1008,25.0128,0.0,1164.96,0.94,0.0,10422.0,69.0,123250.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,17,7.540194034576416,1009,23.351999999999997,0.0,1101.36,0.94,0.0,9730.0,59.0,123680.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,18,7.679038047790527,1010,24.631199999999996,0.0,1159.56,0.94,0.0,10263.0,69.0,123513.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,19,7.685626029968262,1011,26.618399999999998,0.0,1253.28,0.94,0.0,11091.0,64.0,123592.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,20,7.810248851776123,1012,25.135199999999998,0.0,1151.76,0.94,0.0,10473.0,64.0,123236.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,21,7.630177021026611,1013,22.2384,0.0,1025.04,0.94,0.0,9266.0,67.0,123444.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,22,7.654536008834839,1014,24.115200000000005,0.0,1125.72,0.94,0.0,10048.0,69.0,123462.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,23,7.505347967147827,1015,26.013600000000004,0.0,1213.92,0.94,0.0,10839.0,67.0,123188.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,24,7.588174104690552,1016,26.078400000000002,0.0,1227.96,0.94,0.0,10866.0,64.0,123369.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,25,7.386885166168213,1017,27.0816,0.0,1284.96,0.94,0.0,11284.0,63.0,123492.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,26,7.607777833938599,1018,28.2624,0.0,1316.8799999999999,0.94,0.0,11776.0,66.0,123548.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,27,7.24540901184082,1019,25.5072,0.0,1188.8400000000001,0.94,0.0,10628.0,66.0,123679.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,28,7.594947814941406,1020,24.002399999999998,0.0,1106.4,0.94,0.0,10001.0,60.0,123575.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,29,7.56811785697937,1021,25.0896,0.0,1173.72,0.94,0.0,10454.0,67.0,123067.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,30,7.69533634185791,1022,25.44,0.0,1156.2,0.94,0.0,10600.0,63.0,123269.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,31,7.582546234130859,1023,24.0912,0.0,1137.6000000000001,0.94,0.0,10038.0,63.0,123260.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,32,7.489973068237305,1024,26.1024,0.0,1225.56,0.94,0.0,10876.0,69.0,123394.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,33,7.791445016860962,1025,26.795999999999996,0.0,1244.76,0.94,0.0,11165.0,72.0,123532.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,34,7.8577728271484375,1026,23.5416,0.0,1088.76,0.94,0.0,9809.0,64.0,123277.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,35,7.374116897583008,1027,25.4832,0.0,1201.32,0.94,0.0,10618.0,75.0,123383.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,36,7.495217800140381,1028,23.4624,0.0,1097.6399999999999,0.94,0.0,9776.0,64.0,123215.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,37,7.4271979331970215,1029,23.349600000000002,0.0,1046.88,0.94,0.0,9729.0,68.0,123393.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,38,7.633738994598389,1030,24.679199999999998,0.0,1151.76,0.94,0.0,10283.0,67.0,123134.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,39,7.735275030136108,1031,23.851200000000002,0.0,1107.48,0.94,0.0,9938.0,66.0,123363.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,40,8.45793104171753,1032,24.8376,0.0,1162.2,0.94,0.0,10349.0,71.0,123648.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,41,8.036395072937012,1033,23.078400000000002,0.0,1083.0,0.94,0.0,9616.0,74.0,123144.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,42,7.771183729171753,1034,22.620000000000008,0.0,1058.16,0.94,0.0,9425.0,66.0,123338.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,43,8.061653137207031,1035,25.8984,0.0,1211.28,0.94,0.0,10791.0,69.0,123339.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,44,7.751167297363281,1036,25.550399999999996,0.0,1210.08,0.94,0.0,10646.0,63.0,123665.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,45,7.753216028213501,1037,28.588799999999996,0.0,1320.84,0.94,0.0,11912.0,62.0,123181.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,46,7.5660400390625,1038,23.3208,0.0,1078.2,0.94,0.0,9717.0,70.0,123387.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,47,7.456943035125732,1039,26.0736,0.0,1219.2,0.94,0.0,10864.0,68.0,123447.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,48,7.407833814620972,1040,24.36,0.0,1124.8799999999999,0.94,0.0,10150.0,66.0,123259.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Severe,49,7.959396123886108,1041,26.1456,0.0,1228.8,0.94,0.0,10894.0,63.0,123440.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,0,4.487889766693115,1042,14.618399999999998,0.0,645.24,0.94,0.0,6091.0,40.0,122348.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,1,4.827375650405884,1043,13.413600000000002,0.0,630.36,0.94,0.0,5589.0,41.0,122104.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,2,4.641400098800659,1044,13.38,0.0,607.8,0.94,0.0,5575.0,35.0,122329.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,3,4.408679962158203,1045,15.4152,0.0,709.6800000000001,0.94,0.0,6423.0,36.0,122332.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,4,4.461968183517456,1046,13.130400000000002,0.0,612.72,0.94,0.0,5471.0,41.0,122259.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,5,4.286271333694458,1047,14.6712,0.0,684.72,0.94,0.0,6113.0,42.0,122290.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,6,4.360688209533691,1048,13.747200000000001,0.0,618.84,0.94,0.0,5728.0,34.0,122400.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,7,4.335812091827393,1049,13.8888,0.0,629.4,0.94,0.0,5787.0,46.0,122228.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,8,4.3081443309783936,1050,13.9176,0.0,654.48,0.94,0.0,5799.0,43.0,122402.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,9,4.296606063842773,1051,13.0824,0.0,597.8399999999999,0.94,0.0,5451.0,36.0,122193.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,10,4.146813869476318,1052,13.941600000000003,0.0,641.0400000000001,0.94,0.0,5809.0,32.0,122531.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,11,4.176197052001953,1053,12.552000000000001,0.0,595.44,0.94,0.0,5230.0,38.0,122093.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,12,4.200616359710693,1054,14.2296,0.0,658.8,0.94,0.0,5929.0,34.0,122638.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,13,4.239076137542725,1055,13.452,0.0,620.76,0.94,0.0,5605.0,38.0,122303.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,14,4.166134834289551,1056,12.2304,0.0,549.48,0.94,0.0,5096.0,39.0,122216.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,15,4.273220062255859,1057,11.803199999999999,0.0,545.88,0.94,0.0,4918.0,36.0,122212.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,16,4.367208957672119,1058,12.5832,0.0,589.56,0.94,0.0,5243.0,31.0,122300.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,17,4.29095196723938,1059,12.040799999999999,0.0,548.64,0.94,0.0,5017.0,39.0,122246.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,18,4.315938949584961,1060,13.2216,0.0,586.2,0.94,0.0,5509.0,42.0,122202.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,19,4.305659055709839,1061,12.7008,0.0,577.8000000000001,0.94,0.0,5292.0,47.0,122365.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,20,4.296692848205566,1062,13.243199999999998,0.0,609.6,0.94,0.0,5518.0,34.0,122547.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,21,4.215575933456421,1063,13.079999999999998,0.0,599.04,0.94,0.0,5450.0,38.0,122127.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,22,4.359713077545166,1064,12.153600000000003,0.0,555.36,0.94,0.0,5064.0,37.0,122425.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,23,4.1999831199646,1065,14.2152,0.0,657.48,0.94,0.0,5923.0,46.0,122555.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,24,4.236851215362549,1066,13.118400000000001,0.0,609.12,0.94,0.0,5466.0,36.0,122207.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,25,4.211599111557007,1067,11.421599999999998,0.0,533.28,0.94,0.0,4759.0,36.0,122353.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,26,4.460230827331543,1068,15.086400000000001,0.0,696.48,0.94,0.0,6286.0,40.0,122407.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,27,4.284346103668213,1069,12.172799999999999,0.0,560.4,0.94,0.0,5072.0,42.0,122574.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,28,4.301342010498047,1070,14.34,0.0,676.2,0.94,0.0,5975.0,37.0,122356.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,29,4.235021114349365,1071,13.728000000000003,0.0,589.6800000000001,0.94,0.0,5720.0,38.0,122220.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,30,4.479399919509888,1072,13.7376,0.0,636.6,0.94,0.0,5724.0,33.0,122353.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,31,4.690284967422485,1073,13.8336,0.0,652.44,0.94,0.0,5764.0,37.0,122759.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,32,4.444310903549194,1074,12.369599999999998,0.0,571.8,0.94,0.0,5154.0,38.0,122181.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,33,4.2664899826049805,1075,13.3632,0.0,636.24,0.94,0.0,5568.0,45.0,122350.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,34,4.269099950790405,1076,12.057600000000003,0.0,564.36,0.94,0.0,5024.0,45.0,122448.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,35,4.1431639194488525,1077,11.424,0.0,517.2,0.94,0.0,4760.0,36.0,122133.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,36,4.267894983291626,1078,15.3216,0.0,729.0,0.94,0.0,6384.0,43.0,122267.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,37,4.128852128982544,1079,12.1944,0.0,575.4,0.94,0.0,5081.0,34.0,122534.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,38,4.1509928703308105,1080,14.4192,0.0,667.8000000000001,0.94,0.0,6008.0,37.0,122048.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,39,4.210102081298828,1081,12.0,0.0,565.8,0.94,0.0,5000.0,38.0,122551.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,40,4.552733898162842,1082,12.655199999999999,0.0,593.64,0.94,0.0,5273.0,36.0,122203.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,41,4.262534141540527,1083,12.813600000000001,0.0,602.76,0.94,0.0,5339.0,36.0,122147.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,42,4.249311923980713,1084,13.420800000000002,0.0,636.96,0.94,0.0,5592.0,45.0,122337.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,43,4.165798187255859,1085,13.456800000000001,0.0,631.5600000000001,0.94,0.0,5607.0,36.0,122397.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,44,4.375827789306641,1086,11.183999999999997,0.0,516.5999999999999,0.94,0.0,4660.0,38.0,122520.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,45,4.206072092056274,1087,13.8288,0.0,648.36,0.94,0.0,5762.0,42.0,122297.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,46,4.166139125823975,1088,11.4936,0.0,525.48,0.94,0.0,4789.0,46.0,122468.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,47,4.208868980407715,1089,13.845600000000003,0.0,642.72,0.94,0.0,5769.0,37.0,122097.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,48,4.285717964172363,1090,12.816000000000003,0.0,601.08,0.94,0.0,5340.0,38.0,122432.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_SmallBuffer,49,4.165605068206787,1091,13.917599999999998,0.0,649.2,0.94,0.0,5799.0,43.0,122125.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,0,10.604771137237549,1092,44.50560000000001,0.0,2117.88,0.94,0.0,18544.0,95.0,154387.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,1,10.277584791183472,1093,50.74559999999999,0.0,2385.12,0.94,0.0,21144.0,90.0,154177.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,2,10.325776815414429,1094,43.106399999999994,0.0,2067.3599999999997,0.94,0.0,17961.0,88.0,154138.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,3,10.502368927001953,1095,44.6568,0.0,2108.7599999999998,0.94,0.0,18607.0,85.0,154090.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,4,10.158298969268799,1096,47.6112,0.0,2293.2,0.94,0.0,19838.0,95.0,153922.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,5,10.515480041503906,1097,44.0088,0.0,2073.84,0.94,0.0,18337.0,87.0,154366.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,6,10.375579118728638,1098,52.4592,0.0,2480.04,0.94,0.0,21858.0,86.0,154175.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,7,9.996384859085083,1099,49.3944,0.0,2302.68,0.94,0.0,20581.0,90.0,154216.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,8,10.39213490486145,1100,47.037600000000005,0.0,2223.48,0.94,0.0,19599.0,96.0,154013.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,9,10.781866073608398,1101,47.599199999999996,0.0,2284.56,0.94,0.0,19833.0,92.0,154397.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,10,10.119996786117554,1102,46.564800000000005,0.0,2215.8,0.94,0.0,19402.0,83.0,154099.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,11,10.660616874694824,1103,47.1696,0.0,2243.88,0.94,0.0,19654.0,101.0,154068.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,12,10.4777672290802,1104,47.88240000000001,0.0,2294.88,0.94,0.0,19951.0,89.0,154146.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,13,10.514522790908813,1105,51.2256,0.0,2416.08,0.94,0.0,21344.0,97.0,153992.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,14,10.424190044403076,1106,46.7712,0.0,2181.3599999999997,0.94,0.0,19488.0,85.0,154268.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,15,10.467002153396606,1107,54.7128,0.0,2622.48,0.94,0.0,22797.0,91.0,153819.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,16,10.48483920097351,1108,46.128,0.0,2190.0,0.94,0.0,19220.0,90.0,154184.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,17,11.25471305847168,1109,47.91839999999999,0.0,2307.24,0.94,0.0,19966.0,89.0,154109.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,18,12.23987889289856,1110,45.90479999999999,0.0,2142.12,0.94,0.0,19127.0,93.0,154139.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,19,10.31956696510315,1111,49.404,0.0,2356.8,0.94,0.0,20585.0,93.0,153853.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,20,10.035775184631348,1112,47.575199999999995,0.0,2230.2,0.94,0.0,19823.0,90.0,153895.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,21,9.759843111038208,1113,44.6472,0.0,2107.56,0.94,0.0,18603.0,103.0,153798.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,22,9.983161926269531,1114,47.894400000000005,0.0,2282.6400000000003,0.94,0.0,19956.0,94.0,154289.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,23,9.759969234466553,1115,47.60159999999999,0.0,2218.4399999999996,0.94,0.0,19834.0,100.0,154350.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,24,10.025729179382324,1116,47.19839999999999,0.0,2252.3999999999996,0.94,0.0,19666.0,91.0,154281.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,25,9.641860246658325,1117,49.14480000000001,0.0,2274.7200000000003,0.94,0.0,20477.0,89.0,154304.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,26,10.145405292510986,1118,52.632000000000005,0.0,2537.88,0.94,0.0,21930.0,87.0,154185.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,27,10.05946683883667,1119,44.810399999999994,0.0,2132.5199999999995,0.94,0.0,18671.0,87.0,154137.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,28,10.185304164886475,1120,45.758399999999995,0.0,2187.12,0.94,0.0,19066.0,82.0,154168.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,29,10.054459810256958,1121,52.068,0.0,2473.8,0.94,0.0,21695.0,83.0,154047.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,30,10.045078039169312,1122,45.7368,0.0,2173.44,0.94,0.0,19057.0,90.0,154248.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,31,10.0015389919281,1123,50.57040000000001,0.0,2423.88,0.94,0.0,21071.0,89.0,154145.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,32,10.027347803115845,1124,47.608799999999995,0.0,2275.92,0.94,0.0,19837.0,110.0,153927.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,33,9.763987302780151,1125,50.287200000000006,0.0,2393.6400000000003,0.94,0.0,20953.0,90.0,153971.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,34,9.616631269454956,1126,47.1072,0.0,2247.36,0.94,0.0,19628.0,89.0,154333.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,35,9.780004978179932,1127,46.4136,0.0,2200.92,0.94,0.0,19339.0,88.0,154259.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,36,10.080727100372314,1128,48.364799999999995,0.0,2295.96,0.94,0.0,20152.0,85.0,154024.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,37,10.210613012313843,1129,49.907999999999994,0.0,2400.12,0.94,0.0,20795.0,97.0,153959.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,38,10.302993774414062,1130,46.668000000000006,0.0,2218.32,0.94,0.0,19445.0,88.0,154163.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,39,9.94374704360962,1131,49.6272,0.0,2357.64,0.94,0.0,20678.0,95.0,154035.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,40,9.812953233718872,1132,48.4152,0.0,2313.0,0.94,0.0,20173.0,91.0,154221.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,41,9.90794587135315,1133,48.772800000000004,0.0,2330.6400000000003,0.94,0.0,20322.0,89.0,153927.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,42,10.034471035003662,1134,45.7512,0.0,2182.8,0.94,0.0,19063.0,85.0,154361.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,43,9.768609046936035,1135,49.07039999999999,0.0,2358.96,0.94,0.0,20446.0,83.0,154186.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,44,9.823741912841797,1136,48.6624,0.0,2336.16,0.94,0.0,20276.0,86.0,154142.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,45,10.095249891281128,1137,45.7896,0.0,2190.6,0.94,0.0,19079.0,92.0,154148.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,46,10.123333930969238,1138,49.519200000000005,0.0,2370.48,0.94,0.0,20633.0,97.0,154134.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,47,10.067646026611328,1139,46.447199999999995,0.0,2223.3599999999997,0.94,0.0,19353.0,87.0,153911.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,48,10.233697175979614,1140,47.215199999999996,0.0,2250.36,0.94,0.0,19673.0,99.0,154048.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring4_Moderate,49,10.00288200378418,1141,46.6752,0.0,2228.16,0.94,0.0,19448.0,92.0,154451.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,0,12.253463983535767,1142,16.695,0.0,1212.36,0.95,0.0,11130.0,119.0,272063.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,1,12.061227798461914,1143,16.638,0.0,1201.3200000000002,0.95,0.0,11092.0,126.0,272134.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,2,11.659356117248535,1144,18.9465,0.0,1400.4,0.95,0.0,12631.0,121.0,271886.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,3,11.73590087890625,1145,16.08,0.0,1172.28,0.95,0.0,10720.0,117.0,272066.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,4,11.899160146713257,1146,16.459500000000002,0.0,1179.24,0.95,0.0,10973.0,117.0,271786.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,5,12.459707260131836,1147,15.853499999999997,0.0,1146.84,0.95,0.0,10569.0,119.0,272207.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,6,12.239829063415527,1148,17.820000000000004,0.0,1305.3600000000001,0.95,0.0,11880.0,114.0,272103.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,7,11.734788179397583,1149,15.6885,0.0,1139.8799999999999,0.95,0.0,10459.0,121.0,272299.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,8,11.502263069152832,1150,16.578,0.0,1211.28,0.95,0.0,11052.0,122.0,272154.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,9,11.912682294845581,1151,16.8765,0.0,1213.68,0.95,0.0,11251.0,124.0,271918.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,10,12.100951910018921,1152,17.664,0.0,1286.16,0.95,0.0,11776.0,115.0,271988.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,11,11.907389879226685,1153,17.04,0.0,1212.96,0.95,0.0,11360.0,128.0,272315.0,0.0,0.0,0.0
Coordinated Valve (PF6-C),Ring3_Extended,12,12.430491924285889,1154,16.395,0.0,1195.92,0.95,0.0,10930.0,119.0,272244.0,0.0,0.0,0.0
