algorithm,scenario,trial,duration_seconds,seed,completion_rate,crash_rate,jobs_completed,jobs_crashed,avg_utilization,max_utilization,avg_remote_fraction,remote_job_fraction,avg_exec_time_us,p99_exec_time_us,avg_stranded_memory_gb
Greedy Borrow,4N_30pct_Frag,23,0.00703883171081543,465,1.0,0.0,50.0,0.0,0.43177187926034016,1.0474983337907662,0.0065890675001579555,0.04,1025.34,1416.5199999999998,0.5907267516963447
Greedy Borrow,4N_30pct_Frag,24,0.007213115692138672,466,1.0,0.0,50.0,0.0,0.4302540906936405,1.6186610969854704,0.01726170896424305,0.06,1010.06,1493.7799999999997,0.9732855141744037
Greedy Borrow,4N_30pct_Frag,25,0.007411003112792969,467,1.0,0.0,50.0,0.0,0.4076524504455246,0.9313723121742595,0.04124518833067773,0.06,1028.76,2105.75,0.26878569041283357
Greedy Borrow,4N_30pct_Frag,26,0.007073163986206055,468,1.0,0.0,50.0,0.0,0.42786243244224953,1.082287326331873,0.010992444020507386,0.04,1076.62,1666.2399999999993,1.3606250916483986
Greedy Borrow,4N_30pct_Frag,27,0.006927013397216797,469,1.0,0.0,50.0,0.0,0.430131133369602,0.9933100735818934,0.009124840513725687,0.02,994.72,1509.5699999999997,2.2866021271025585
Greedy Borrow,4N_30pct_Frag,28,0.007004976272583008,470,1.0,0.0,50.0,0.0,0.42516476096353834,1.1555680105159318,0.010238626607157462,0.04,1011.16,1351.36,0.432984357060996
Greedy Borrow,4N_30pct_Frag,29,0.006925821304321289,471,1.0,0.0,50.0,0.0,0.40844179478483056,0.825154748602736,0.0702094181593195,0.12,1010.1,1695.2299999999998,0.6789793886173925
Greedy Borrow,4N_30pct_Frag,30,0.006907939910888672,472,1.0,0.0,50.0,0.0,0.41611773931129686,0.9504352868290382,0.03845542719540953,0.08,1067.56,1632.7999999999995,0.7838149489522869
Greedy Borrow,4N_30pct_Frag,31,0.0068280696868896484,473,1.0,0.0,50.0,0.0,0.41700061116066,1.0442149208783646,0.04770003296902783,0.1,1006.46,1532.0199999999995,0.289629328871585
Greedy Borrow,4N_30pct_Frag,32,0.00708317756652832,474,1.0,0.0,50.0,0.0,0.42937735456705267,1.145888823866784,0.04125286417737645,0.08,1055.26,1571.1899999999998,1.2727227713629978
Greedy Borrow,4N_30pct_Frag,33,0.00706791877746582,475,1.0,0.0,50.0,0.0,0.42351199992554805,1.2869147883221437,0.059660799636571185,0.08,1059.64,2184.0899999999997,0.7611943071433525
Greedy Borrow,4N_30pct_Frag,34,0.007245063781738281,476,1.0,0.0,50.0,0.0,0.43015016038737364,1.1894431301601318,0.04354195232848193,0.06,1045.64,1765.2399999999998,1.1858310184471887
Greedy Borrow,4N_30pct_Frag,35,0.006771087646484375,477,1.0,0.0,50.0,0.0,0.42159902551721734,1.1182215512229559,0.019374725505817605,0.04,1034.56,1553.9499999999998,0.11247810123849425
Greedy Borrow,4N_30pct_Frag,36,0.0069997310638427734,478,1.0,0.0,50.0,0.0,0.43093659947843976,1.2564224532707111,0.014986629341373172,0.04,1023.26,1465.73,0.7080523327323217
Greedy Borrow,4N_30pct_Frag,37,0.007174253463745117,479,1.0,0.0,50.0,0.0,0.404490897677598,0.8111087069971473,0.11520371778264293,0.16,1136.08,2515.7999999999997,1.6134668022899172
Greedy Borrow,4N_30pct_Frag,38,0.007070302963256836,480,1.0,0.0,50.0,0.0,0.42584840883154007,0.9081532050500105,0.02719070722960269,0.08,1046.2,1826.37,0.33456207335587995
Greedy Borrow,4N_30pct_Frag,39,0.006964206695556641,481,1.0,0.0,50.0,0.0,0.42101604188798925,1.5223909256834602,0.08340100776383261,0.12,1062.7,2086.7599999999998,0.3243992877387259
Greedy Borrow,4N_30pct_Frag,40,0.0071871280670166016,482,1.0,0.0,50.0,0.0,0.42982956463182437,1.054512788666952,0.01651281223681615,0.02,1055.52,1644.2799999999995,0.18194787682635843
Greedy Borrow,4N_30pct_Frag,41,0.0071718692779541016,483,0.98,0.02,49.0,1.0,0.43245715228505693,0.9491694578618153,0.07038409511160856,0.12244897959183673,1076.5102040816328,2170.7599999999984,1.587963038827414
Greedy Borrow,4N_30pct_Frag,42,0.007019996643066406,484,1.0,0.0,50.0,0.0,0.4301504855305534,0.9617022269989286,0.013654777907713671,0.04,1039.08,1536.71,1.3925233537245858
Greedy Borrow,4N_30pct_Frag,43,0.0071222782135009766,485,1.0,0.0,50.0,0.0,0.4191701149490896,0.9620137377628486,0.011742997401904124,0.02,1037.16,1707.5199999999988,0.5254662609887227
Greedy Borrow,4N_30pct_Frag,44,0.007044792175292969,486,1.0,0.0,50.0,0.0,0.42205791742709114,1.0820636482328667,0.02386144068580566,0.04,1062.54,1754.7999999999988,0.7855283044952984
Greedy Borrow,4N_30pct_Frag,45,0.006977081298828125,487,1.0,0.0,50.0,0.0,0.410444741714177,0.955754985924424,0.07073947722717,0.08,1070.88,2323.3399999999992,1.2521930973402804
Greedy Borrow,4N_30pct_Frag,46,0.007122993469238281,488,1.0,0.0,50.0,0.0,0.4148093522403962,1.0929237014656095,0.07797580398322973,0.12,1016.7,1963.8299999999992,0.5774835045007751
Greedy Borrow,4N_30pct_Frag,47,0.007719993591308594,489,1.0,0.0,50.0,0.0,0.4122571655252018,0.9798460804689686,0.0271245313691445,0.04,1026.48,1640.5999999999995,0.5697755354629571
Greedy Borrow,4N_30pct_Frag,48,0.006973981857299805,490,1.0,0.0,50.0,0.0,0.4102607901040901,1.0915209012287796,0.11266717893508035,0.16,1070.0,2188.7999999999997,0.8850440464428984
Greedy Borrow,4N_30pct_Frag,49,0.007195949554443359,491,1.0,0.0,50.0,0.0,0.42175160921829347,1.015126474503652,0.0341711132766235,0.08,1012.94,1908.889999999999,0.9040916165083529
Greedy Borrow,16N_30pct_Frag,0,0.009731292724609375,492,0.9824561403508771,0.0,112.0,0.0,0.3730335253976167,0.5150824200445767,0.039630355253904424,0.08928571428571429,1042.9910714285713,2072.7200000000003,1.1432109012043978
Greedy Borrow,16N_30pct_Frag,1,0.008998870849609375,493,1.0,0.0,83.0,0.0,0.3523367878898856,0.5286907621808765,0.0010801345287987313,0.03614457831325301,1031.3493975903614,1360.3599999999997,1.1958661634458414
Greedy Borrow,16N_30pct_Frag,2,0.009309768676757812,494,0.98,0.0,98.0,0.0,0.36183092408050177,0.49796280952546235,0.0029678837064676783,0.05102040816326531,1007.0102040816327,1438.22,2.4416359702551285
Greedy Borrow,16N_30pct_Frag,3,0.009675025939941406,495,0.9901960784313726,0.0,101.0,0.0,0.36111862909672754,0.5656376718663609,0.010693256401945897,0.039603960396039604,973.7821782178218,1429.0,2.5203692214466336
Greedy Borrow,16N_30pct_Frag,4,0.009437084197998047,496,0.98989898989899,0.0,98.0,0.0,0.3598037034806939,0.49319211177296046,0.00021960748828562493,0.01020408163265306,1001.1734693877551,1411.47,3.003194260613165
Greedy Borrow,16N_30pct_Frag,5,0.009361028671264648,497,0.9894736842105263,0.0,94.0,0.0,0.3613689045180715,0.507128335404983,0.019173110264879167,0.05319148936170213,1024.5425531914893,1732.399999999995,4.568748442640939
Greedy Borrow,16N_30pct_Frag,6,0.009165048599243164,498,0.9879518072289156,0.0,82.0,0.0,0.351545653680039,0.4856309626362728,0.0003002115310998368,0.012195121951219513,990.2317073170732,1456.7399999999998,3.349750031869205
Greedy Borrow,16N_30pct_Frag,7,0.009694814682006836,499,0.9807692307692307,0.0,102.0,0.0,0.3610595018507405,0.505442700162044,0.016389087126113793,0.0392156862745098,1007.1470588235294,1622.2499999999995,3.141697698143028
Greedy Borrow,16N_30pct_Frag,8,0.009611129760742188,500,0.9897959183673469,0.0,97.0,0.0,0.35898910073098833,0.4955636116253667,0.013392425713769456,0.041237113402061855,1005.0412371134021,1533.2799999999957,2.3367486188013777
Greedy Borrow,16N_30pct_Frag,9,0.009402036666870117,501,0.9772727272727273,0.0,86.0,0.0,0.3533617430845572,0.5384413378357391,0.0011946122514030913,0.023255813953488372,974.5930232558139,1553.8500000000008,2.1730714293554314
Greedy Borrow,16N_30pct_Frag,10,0.009886026382446289,502,1.0,0.0,102.0,0.0,0.361258039061324,0.50607869441303,0.05197226722274198,0.09803921568627451,1066.5294117647059,2397.2,1.9376350257738741
Greedy Borrow,16N_30pct_Frag,11,0.009374856948852539,503,0.967391304347826,0.0,89.0,0.0,0.3588882043290065,0.4717001494739032,0.019666960185944462,0.06741573033707865,1033.8651685393259,1632.3200000000002,2.4217425660216274
Greedy Borrow,16N_30pct_Frag,12,0.009239912033081055,504,0.9891304347826086,0.0,91.0,0.0,0.3548715889932715,0.49911180017207074,0.001145002712351229,0.02197802197802198,964.2417582417582,1342.3,3.2104218686898824
Greedy Borrow,16N_30pct_Frag,13,0.010099172592163086,505,0.9719626168224299,0.0,104.0,0.0,0.3647685366077028,0.5132560616717305,0.013094866689666291,0.04807692307692308,1011.5769230769231,1660.0099999999998,1.6597795216477775
Greedy Borrow,16N_30pct_Frag,14,0.009784936904907227,506,0.9910714285714286,0.0,111.0,0.0,0.36895393108984553,0.4855318905893267,0.01827666324944718,0.06306306306306306,1040.5315315315315,1613.8000000000009,2.062988807126504
Greedy Borrow,16N_30pct_Frag,15,0.009784221649169922,507,0.981651376146789,0.0,107.0,0.0,0.3680512356970798,0.5301390810121127,0.01211407976484749,0.037383177570093455,1022.5420560747664,1480.94,4.224739063878278
Greedy Borrow,16N_30pct_Frag,16,0.009313106536865234,508,0.9578947368421052,0.0,91.0,0.0,0.3541475051201203,0.46811221599662045,0.017703796818958485,0.04395604395604396,1013.978021978022,1828.199999999998,2.6644690379435003
Greedy Borrow,16N_30pct_Frag,17,0.009299278259277344,509,0.9891304347826086,0.0,91.0,0.0,0.35628479790412526,0.491289018726068,0.03313197091037401,0.06593406593406594,1035.4505494505495,1819.9999999999964,3.7322506435914713
Greedy Borrow,16N_30pct_Frag,18,0.009635210037231445,510,0.9905660377358491,0.0,105.0,0.0,0.36743157564512097,0.4878395995816783,0.017432336306572167,0.0380952380952381,1028.6380952380953,1926.5599999999995,2.5643165601000426
Greedy Borrow,16N_30pct_Frag,19,0.009145259857177734,511,0.9893617021276596,0.0,93.0,0.0,0.3597414306570057,0.4893555704211641,0.008647994376916488,0.010752688172043012,1025.516129032258,1643.7199999999984,3.4435283945902126
Greedy Borrow,16N_30pct_Frag,20,0.00935673713684082,512,1.0,0.0,88.0,0.0,0.35745201554138417,0.5249476138010948,0.013923233219820393,0.045454545454545456,1039.1363636363637,1541.0299999999993,2.891064943763049
Greedy Borrow,16N_30pct_Frag,21,0.009541988372802734,513,0.9904761904761905,0.0,104.0,0.0,0.36827837997816065,0.5800218385842029,0.009057070064345285,0.038461538461538464,994.5769230769231,1481.43,2.291495026427956
Greedy Borrow,16N_30pct_Frag,22,0.00904083251953125,514,0.9666666666666667,0.0,87.0,0.0,0.35848273118389884,0.5101034294108003,0.00018146525756828095,0.022988505747126436,1028.7356321839081,1496.1000000000001,3.1791521538289107
Greedy Borrow,16N_30pct_Frag,23,0.009139060974121094,515,1.0,0.0,81.0,0.0,0.34917479122237105,0.47762498711582363,0.012258773053310346,0.024691358024691357,989.1728395061729,1522.400000000002,5.771814655130182
Greedy Borrow,16N_30pct_Frag,24,0.009483098983764648,516,1.0,0.0,80.0,0.0,0.34848299314802156,0.4654327166688648,0.013378663650021883,0.0375,1009.1875,1473.0599999999988,2.48887368534101
Greedy Borrow,16N_30pct_Frag,25,0.010545015335083008,517,0.9803921568627451,0.0,100.0,0.0,0.362206765726659,0.5647516060287189,0.0013077600003980005,0.02,988.74,1387.1600000000005,3.35899968696053
Greedy Borrow,16N_30pct_Frag,26,0.009447097778320312,518,1.0,0.0,97.0,0.0,0.3594257431969348,0.49084000782186415,0.017720672799681987,0.041237113402061855,1038.958762886598,1693.8799999999933,3.7433239217226335
Greedy Borrow,16N_30pct_Frag,27,0.010128259658813477,519,0.9836065573770492,0.0,120.0,0.0,0.3755912834488003,0.6159693890830596,0.010019996204880676,0.05,1014.1333333333333,1563.2600000000002,2.555924478337962
Greedy Borrow,16N_30pct_Frag,28,0.009096860885620117,520,0.9772727272727273,0.0,86.0,0.0,0.3533104218179864,0.5341263106786088,0.026911321016548945,0.05813953488372093,1004.6279069767442,1568.3500000000058,2.604063894435246
Greedy Borrow,16N_30pct_Frag,29,0.00947880744934082,521,0.9587628865979382,0.0,93.0,0.0,0.3613863574901516,0.597072132425207,0.01283829168188832,0.053763440860215055,1000.5806451612904,1425.5199999999995,4.18629793940233
Greedy Borrow,16N_30pct_Frag,30,0.009552955627441406,522,0.9803921568627451,0.0,100.0,0.0,0.3639953687846066,0.5341659941420582,0.0,0.0,1000.43,1394.8400000000004,3.3627885789250924
Greedy Borrow,16N_30pct_Frag,31,0.009680986404418945,523,0.970873786407767,0.0,100.0,0.0,0.3598802037559452,0.46244109470126865,0.047356008294014755,0.06,1057.5,2140.6600000000003,3.589560352107222
Greedy Borrow,16N_30pct_Frag,32,0.009834051132202148,524,0.9787234042553191,0.0,92.0,0.0,0.3611201745194048,0.4979486535841572,0.017459321268464122,0.05434782608695652,1062.5869565217392,1651.1500000000042,3.268515115552492
Greedy Borrow,16N_30pct_Frag,33,0.010143041610717773,525,0.9813084112149533,0.0,105.0,0.0,0.36513374280581035,0.531171040994235,0.020163884028092348,0.05714285714285714,1030.0,1999.4399999999964,1.955832808329722
Greedy Borrow,16N_30pct_Frag,34,0.009407997131347656,526,0.9795918367346939,0.0,96.0,0.0,0.3588111741437939,0.482172345676741,0.0047764911316407485,0.0625,983.46875,1336.6999999999998,1.3550517091689096
Greedy Borrow,16N_30pct_Frag,35,0.009406805038452148,527,0.978494623655914,0.0,91.0,0.0,0.3575155144604062,0.5342357329483935,0.015146235321470766,0.054945054945054944,1013.2747252747253,1473.4999999999995,2.0999272838326077
Greedy Borrow,16N_30pct_Frag,36,0.01004791259765625,528,0.9758064516129032,0.0,121.0,0.0,0.37503209539969073,0.5677745998515968,0.02452781721295772,0.049586776859504134,1010.0247933884298,1497.9999999999998,3.4092714891379297
Greedy Borrow,16N_30pct_Frag,37,0.009205818176269531,529,0.9875,0.0,79.0,0.0,0.34908560938664235,0.45804399904635457,0.04635549865600014,0.0759493670886076,1057.012658227848,1889.6599999999996,4.912417718426802
Greedy Borrow,16N_30pct_Frag,38,0.009621858596801758,530,0.97,0.0,97.0,0.0,0.3598047331952338,0.4759553362502303,0.009721052449980562,0.030927835051546393,1007.020618556701,1532.4799999999993,2.5402002446768392
Greedy Borrow,16N_30pct_Frag,39,0.010017156600952148,531,0.9739130434782609,0.0,112.0,0.0,0.37232229573912773,0.5223088526248504,0.012178804607732258,0.044642857142857144,1021.6160714285714,1526.96,2.2659200624924116
Greedy Borrow,16N_30pct_Frag,40,0.009692907333374023,532,0.9747899159663865,0.0,116.0,0.0,0.3729548261267554,0.5620638838842444,0.013412417763050688,0.02586206896551724,999.3448275862069,1478.1499999999999,2.379749167221875
Greedy Borrow,16N_30pct_Frag,41,0.009850740432739258,533,0.9519230769230769,0.0,99.0,0.0,0.36200269341830127,0.5522723441722317,0.018956724409849388,0.050505050505050504,1023.1111111111111,1564.7799999999997,2.171402400186764
Greedy Borrow,16N_30pct_Frag,42,0.00981283187866211,534,0.9741379310344828,0.0,113.0,0.0,0.36774696724586203,0.5719960828452609,0.0,0.0,991.1061946902655,1468.3599999999997,1.6452034530630826
Greedy Borrow,16N_30pct_Frag,43,0.009533882141113281,535,0.9702970297029703,0.0,98.0,0.0,0.3589413789949254,0.590577331746535,0.020081595976622887,0.05102040816326531,1031.7551020408164,1743.1000000000004,1.4611539912560005
Greedy Borrow,16N_30pct_Frag,44,0.00925588607788086,536,1.0,0.0,86.0,0.0,0.3566383344050646,0.502593314513087,0.010730423831336532,0.046511627906976744,1022.1279069767442,1526.050000000006,3.3041093922522835
Greedy Borrow,16N_30pct_Frag,45,0.00909423828125,537,0.967741935483871,0.0,90.0,0.0,0.3576957791088621,0.48322879862351664,0.008427510196243224,0.03333333333333333,1013.7888888888889,1473.4099999999999,2.566927037519324
Greedy Borrow,16N_30pct_Frag,46,0.009399890899658203,538,0.978494623655914,0.0,91.0,0.0,0.35595383488652316,0.5172727339198011,0.018618144847296215,0.04395604395604396,1020.0989010989011,1558.2999999999972,2.9727394593421255
Greedy Borrow,16N_30pct_Frag,47,0.009578943252563477,539,0.9787234042553191,0.0,92.0,0.0,0.3535271514578642,0.5236850458667269,0.011485860739795238,0.03260869565217391,983.3586956521739,1508.0700000000031,4.092128962379857
Greedy Borrow,16N_30pct_Frag,48,0.009835004806518555,540,0.9719626168224299,0.0,104.0,0.0,0.3631129224804857,0.5513421514072112,0.033814320846506304,0.07692307692307693,1023.5192307692307,2071.7299999999996,2.3258880516280547
Greedy Borrow,16N_30pct_Frag,49,0.009505033493041992,541,0.9904761904761905,0.0,104.0,0.0,0.36575694772037637,0.5297963758746971,0.011936810224504756,0.038461538461538464,988.9038461538462,1435.3799999999999,3.389539507375765
Balanced Borrow (Invention),8N_30pct_Frag,0,0.008794069290161133,542,1.0,0.0,100.0,0.0,0.41799739714348766,0.7578722578904011,0.03978725186434932,0.09,1051.24,2037.700000000001,1.295262226641234
Balanced Borrow (Invention),8N_30pct_Frag,1,0.008791208267211914,543,1.0,0.0,100.0,0.0,0.43270568097101764,0.7471866920040927,0.023795496979004474,0.05,1057.42,1794.2100000000028,1.6233568889475116
Balanced Borrow (Invention),8N_30pct_Frag,2,0.00882411003112793,544,0.9574468085106383,0.0,90.0,0.0,0.4155287440276092,0.8960026101638846,0.008098466645823714,0.011111111111111112,1015.3111111111111,1503.7399999999996,1.0464701021595906
Balanced Borrow (Invention),8N_30pct_Frag,3,0.008667945861816406,545,1.0,0.0,100.0,0.0,0.4193097502168572,0.7840885487548925,0.012440031182153864,0.03,999.68,1611.2900000000002,0.672648331561857
Balanced Borrow (Invention),8N_30pct_Frag,4,0.008720159530639648,546,0.9587628865979382,0.0,93.0,0.0,0.418252748087313,0.6896173059704869,0.019948311548747287,0.021505376344086023,998.3655913978495,1678.2799999999995,1.2732639401840742
Balanced Borrow (Invention),8N_30pct_Frag,5,0.00864100456237793,547,0.99,0.0,99.0,0.0,0.41364301052644675,0.7742859898376233,0.01528440186304602,0.020202020202020204,939.4040404040404,1558.0399999999981,1.126451219263813
Balanced Borrow (Invention),8N_30pct_Frag,6,0.008744955062866211,548,1.0,0.0,100.0,0.0,0.4128765023956709,0.8398328087225662,0.030947921456224266,0.06,1017.99,2106.8600000000006,0.7573251758627859
Balanced Borrow (Invention),8N_30pct_Frag,7,0.008454084396362305,549,0.9759036144578314,0.0,81.0,0.0,0.4042192873250214,0.7620728619302998,0.023026089918195526,0.04938271604938271,1005.5925925925926,1742.200000000003,1.9427150322655886
Balanced Borrow (Invention),8N_30pct_Frag,8,0.008979082107543945,550,1.0,0.0,100.0,0.0,0.41722338146981286,0.7067902193499406,0.05192892615517885,0.08,1082.72,2247.0100000000025,2.033052655007015
Balanced Borrow (Invention),8N_30pct_Frag,9,0.008748054504394531,551,0.967741935483871,0.0,90.0,0.0,0.4164067858279023,0.6663797202687733,0.04093755773778784,0.08888888888888889,1055.1444444444444,1943.8499999999997,0.22047118533321866
Balanced Borrow (Invention),8N_30pct_Frag,10,0.00879526138305664,552,1.0,0.0,100.0,0.0,0.4250465229254755,0.654815560895062,0.018750810601486857,0.04,1005.93,1386.3700000000001,0.7777075844134567
Balanced Borrow (Invention),8N_30pct_Frag,11,0.008542060852050781,553,1.0,0.0,93.0,0.0,0.41292808821849736,0.7209698967974791,0.0061334989585304115,0.010752688172043012,989.2795698924731,1362.1599999999999,2.907533286696701
Balanced Borrow (Invention),8N_30pct_Frag,12,0.008845090866088867,554,1.0,0.0,100.0,0.0,0.4266471924491576,0.7477908805653353,0.015870539961942133,0.04,1017.65,1630.2100000000016,1.1344836069723252
Balanced Borrow (Invention),8N_30pct_Frag,13,0.008431196212768555,555,0.9550561797752809,0.0,85.0,0.0,0.40785549611909927,0.6744591869896309,0.03527244189949577,0.058823529411764705,1033.8,2176.359999999999,1.4012648696947978
Balanced Borrow (Invention),8N_30pct_Frag,14,0.008730888366699219,556,0.9789473684210527,0.0,93.0,0.0,0.4157758795143259,0.6409925575369215,0.021760263311823545,0.043010752688172046,1024.741935483871,1466.9999999999995,1.1783874389250308
Balanced Borrow (Invention),8N_30pct_Frag,15,0.008469104766845703,557,0.9767441860465116,0.0,84.0,0.0,0.4020079164871314,0.7409525224916712,0.0012861863089505107,0.023809523809523808,995.8333333333334,1503.3700000000001,1.8300348497952268
Balanced Borrow (Invention),8N_30pct_Frag,16,0.008560895919799805,558,0.927710843373494,0.0,77.0,0.0,0.40047231365963265,0.660557515845946,0.0,0.0,985.2727272727273,1415.8399999999995,1.7429251345476653
Balanced Borrow (Invention),8N_30pct_Frag,17,0.00896000862121582,559,1.0,0.0,100.0,0.0,0.4234704630169482,0.7538559721248512,0.02649677572104032,0.06,1027.41,2070.9000000000015,1.0984086775492201
Balanced Borrow (Invention),8N_30pct_Frag,18,0.008690834045410156,560,0.9340659340659341,0.0,85.0,0.0,0.4078485783504393,0.6859617310673705,0.024601526307017008,0.047058823529411764,1029.9058823529413,1743.4799999999998,1.3229582471880867
Balanced Borrow (Invention),8N_30pct_Frag,19,0.008606910705566406,561,1.0,0.0,100.0,0.0,0.4276684159260035,0.6704307867375483,0.009036785132550655,0.04,1032.48,1516.4200000000003,0.24308746085252056
Balanced Borrow (Invention),8N_30pct_Frag,20,0.008756875991821289,562,1.0,0.0,100.0,0.0,0.4194494847569237,0.7078195614182895,0.02067389975197115,0.04,1017.29,1565.6600000000008,0.6415779996201805
Balanced Borrow (Invention),8N_30pct_Frag,21,0.009003877639770508,563,0.989247311827957,0.0,92.0,0.0,0.4196556992990933,0.6298168128861412,0.02904000554242566,0.07608695652173914,1044.0434782608695,1791.5400000000004,0.5368770715891625
Balanced Borrow (Invention),8N_30pct_Frag,22,0.008951902389526367,564,0.9690721649484536,0.0,94.0,0.0,0.4181768116373435,0.6651334168216309,0.024070646507532538,0.05319148936170213,1041.1808510638298,1910.8999999999974,3.6756063108934947
Balanced Borrow (Invention),8N_30pct_Frag,23,0.008752107620239258,565,1.0,0.0,100.0,0.0,0.4312793817386424,0.7471190620227552,0.02950017519948292,0.05,1075.11,1996.5200000000023,2.399662243099161
Balanced Borrow (Invention),8N_30pct_Frag,24,0.008549928665161133,566,1.0,0.0,100.0,0.0,0.426099385729517,0.8994317030799944,0.013094543509889853,0.03,995.93,1734.040000000001,1.5436560043967025
Balanced Borrow (Invention),8N_30pct_Frag,25,0.008512020111083984,567,0.9894736842105263,0.0,94.0,0.0,0.41923579025809893,0.7004527901933408,0.003864396456741651,0.010638297872340425,1000.0744680851063,1494.789999999998,1.5154804404988196
Balanced Borrow (Invention),8N_30pct_Frag,26,0.008656978607177734,568,0.9795918367346939,0.0,96.0,0.0,0.4184456470428217,0.6380527858477893,0.02593476818040964,0.052083333333333336,1010.3541666666666,1676.5499999999975,2.0719771850303013
Balanced Borrow (Invention),8N_30pct_Frag,27,0.008835792541503906,569,0.9743589743589743,0.0,76.0,0.0,0.40083994162613285,0.6693850342618499,0.0022884882622253864,0.02631578947368421,1028.342105263158,1416.0,1.3115643441868374
Balanced Borrow (Invention),8N_30pct_Frag,28,0.008744001388549805,570,0.9484536082474226,0.0,92.0,0.0,0.4133173663584546,0.6530090136926904,0.050394540646760945,0.08695652173913043,1036.2608695652175,1869.8800000000008,1.857008618816794
Balanced Borrow (Invention),8N_30pct_Frag,29,0.008524179458618164,571,0.9662921348314607,0.0,86.0,0.0,0.40506694700046886,0.6335137441946938,0.040727955344350635,0.05813953488372093,1047.953488372093,2242.9500000000025,1.7617646292630906
Balanced Borrow (Invention),8N_30pct_Frag,30,0.008667230606079102,572,1.0,0.0,100.0,0.0,0.4194790187507356,0.6736304333257195,0.0339742553375109,0.05,1057.69,2173.860000000001,0.6755393760100538
Balanced Borrow (Invention),8N_30pct_Frag,31,0.008656024932861328,573,1.0,0.0,100.0,0.0,0.42479362549305516,0.728772605584774,0.0278547613796115,0.05,1028.64,1937.5300000000022,0.9877189897252318
Balanced Borrow (Invention),8N_30pct_Frag,32,0.008548736572265625,574,1.0,0.0,100.0,0.0,0.4159912920026727,0.6530572108488781,0.0005866311789356807,0.01,1003.72,1413.0100000000004,0.09628473424761905
Balanced Borrow (Invention),8N_30pct_Frag,33,0.008716821670532227,575,1.0,0.0,100.0,0.0,0.4238233855086888,0.7520400637689328,0.014488519137749399,0.03,1009.96,1553.6000000000008,1.8359893212246015
Balanced Borrow (Invention),8N_30pct_Frag,34,0.008402109146118164,576,0.978021978021978,0.0,89.0,0.0,0.40664296495976104,0.6702386626831192,0.013910027294197594,0.033707865168539325,969.3595505617977,1417.0800000000013,1.888616244552166
Balanced Borrow (Invention),8N_30pct_Frag,35,0.008858919143676758,577,0.99,0.0,99.0,0.0,0.4234510909253482,0.6960234906934724,0.016679818950253,0.050505050505050504,1025.2222222222222,1582.7599999999995,1.1507405565009752
Balanced Borrow (Invention),8N_30pct_Frag,36,0.008731842041015625,578,1.0,0.0,100.0,0.0,0.4118914165531603,0.7713357167921929,0.05228564321108127,0.07,1040.78,1961.320000000001,0.4465104725825711
Balanced Borrow (Invention),8N_30pct_Frag,37,0.008795022964477539,579,0.98989898989899,0.0,98.0,0.0,0.42372795304916827,0.6544690832817931,0.014679597040518882,0.04081632653061224,979.8775510204082,1480.63,2.778786089839114
Balanced Borrow (Invention),8N_30pct_Frag,38,0.008181095123291016,580,0.9577464788732394,0.0,68.0,0.0,0.3883423427190277,0.6539079442391535,0.0,0.0,1001.4558823529412,1472.2299999999996,2.1466924257385553
Balanced Borrow (Invention),8N_30pct_Frag,39,0.008678197860717773,581,1.0,0.0,92.0,0.0,0.41730752089748685,0.7184754445178207,0.015999419969747755,0.03260869565217391,1027.3260869565217,1543.2300000000018,2.7567809606757856
Balanced Borrow (Invention),8N_30pct_Frag,40,0.008762836456298828,582,0.98989898989899,0.0,98.0,0.0,0.41886078231782015,0.8783266626458205,0.010755388025506286,0.030612244897959183,1014.0,1458.4200000000005,0.9432132220695524
Balanced Borrow (Invention),8N_30pct_Frag,41,0.008704900741577148,583,0.9791666666666666,0.0,94.0,0.0,0.41519644235100284,0.7442010140388544,0.010328946215686667,0.02127659574468085,1003.6489361702128,1427.619999999999,2.154790704786647
Balanced Borrow (Invention),8N_30pct_Frag,42,0.00904703140258789,584,1.0,0.0,100.0,0.0,0.4211348994832394,0.7230015669102472,0.013736798519831697,0.02,986.32,1474.19,2.2522846914635983
Balanced Borrow (Invention),8N_30pct_Frag,43,0.009113788604736328,585,1.0,0.0,100.0,0.0,0.42083810810370287,0.7882119818912113,0.02900288131397707,0.05,1014.05,1778.6300000000012,0.7872659693624577
Balanced Borrow (Invention),8N_30pct_Frag,44,0.008964300155639648,586,0.9578947368421052,0.0,91.0,0.0,0.4106625880681222,0.7422580422179083,0.011746581998465807,0.03296703296703297,995.6923076923077,1539.0999999999951,1.995140323387665
Balanced Borrow (Invention),8N_30pct_Frag,45,0.008706808090209961,587,0.9693877551020408,0.0,95.0,0.0,0.41769193660925324,0.6664904307678258,0.011554332060933736,0.042105263157894736,1003.0631578947368,1658.5400000000013,0.8118214151715745
Balanced Borrow (Invention),8N_30pct_Frag,46,0.008728981018066406,588,0.9880952380952381,0.0,83.0,0.0,0.40332386421243005,0.783279344986479,0.006870716210679922,0.024096385542168676,986.0722891566265,1487.2999999999972,0.861696686545313
Balanced Borrow (Invention),8N_30pct_Frag,47,0.008722782135009766,589,0.9886363636363636,0.0,87.0,0.0,0.4158204240711018,0.6233844285136332,0.015210597402268548,0.034482758620689655,1018.9425287356322,1591.5400000000002,1.0431015673087536
